Wall time,Step,Value
1781426926.400459,295,-0.22894427180290222
1781426927.479446,296,-0.2273627519607544
1781426928.5915706,297,-0.22630640864372253
1781426929.7238443,298,-0.2270851582288742
1781426930.804447,299,-0.22735731303691864
1781426931.9075785,300,-0.22668704390525818
1781426936.494811,304,-0.22356848418712616
1781426937.6182144,305,-0.22468487918376923
1781426938.7519333,306,-0.22392281889915466
1781426939.8411324,307,-0.2240239828824997
1781426940.9532428,308,-0.22376999258995056
1781426942.0299551,309,-0.22312626242637634
1781426944.1896026,311,-0.2221491038799286
1781426945.2966263,312,-0.22220861911773682
1781426946.4260726,313,-0.22079984843730927
1781426947.5367513,314,-0.21978548169136047
1781426948.6442852,315,-0.22019192576408386
1781426949.7722225,316,-0.22061535716056824
1781426951.9207664,318,-0.2195267379283905
1781426953.0494392,319,-0.21896754205226898
1781426954.1775582,320,-0.2175564467906952
1781426955.3119981,321,-0.21860067546367645
1781426956.3546264,322,-0.21807442605495453
1781426958.624172,324,-0.21449629962444305
1781426961.958659,327,-0.21656498312950134
1781426964.0915527,329,-0.21613627672195435
1781426965.157101,330,-0.2160046547651291
1781426966.2073946,331,-0.21448592841625214
1781426967.2179825,332,-0.21572868525981903
1781426968.2526467,333,-0.21429389715194702
1781426972.5659275,337,-0.20931492745876312
1781426973.6281238,338,-0.21212396025657654
1781426975.7602193,340,-0.21238648891448975
1781426977.8858976,342,-0.2109963297843933
1781426978.8931854,343,-0.2112366259098053
1781426979.9523554,344,-0.21093842387199402
1781426981.0456636,345,-0.21071261167526245
1781426982.1263714,346,-0.21023237705230713
1781426984.2725904,348,-0.20988991856575012
1781426985.2908542,349,-0.20940659940242767
1781426986.3393424,350,-0.20957522094249725
1781426988.5053408,352,-0.2085694968700409
1781426989.5616322,353,-0.20862790942192078
1781426990.6590557,354,-0.20583610236644745
1781426991.7001836,355,-0.2085733711719513
1781426993.8763254,357,-0.2079877108335495
1781426994.9647012,358,-0.20719313621520996
1781426997.1751227,360,-0.20689499378204346
1781426998.311344,361,-0.20620498061180115
1781426999.4096243,362,-0.20646898448467255
1781427000.5457697,363,-0.20673798024654388
1781427001.6790056,364,-0.20662593841552734
1781427002.7877448,365,-0.20583507418632507
1781427003.8954446,366,-0.20616035163402557
1781427004.9551008,367,-0.20558789372444153
1781427006.0653846,368,-0.20491479337215424
